icd9,ICD9 String,phecode,phenotype,Excl. Phecodes,Excl. Phenotypes,Rollup,Leaf,Ignore Bool
75671,Prune belly syndrome,756,Other congenital musculoskeletal anomalies,754-756.99, congenital musculoskeletal anomalies,1,1,0
75679,Other congenital anomalies of abdominal wall,756,Other congenital musculoskeletal anomalies,754-756.99, congenital musculoskeletal anomalies,1,1,0
75683,Ehlers-Danlos syndrome,756,Other congenital musculoskeletal anomalies,754-756.99, congenital musculoskeletal anomalies,1,0,0
75689,"Other specified congenital anomalies of muscle, tendon, fascia, and connective tissue",756,Other congenital musculoskeletal anomalies,754-756.99, congenital musculoskeletal anomalies,1,0,0
7569,Other and unspecified congenital anomalies of musculoskeletal system,756,Other congenital musculoskeletal anomalies,754-756.99, congenital musculoskeletal anomalies,1,0,0
7570,Hereditary edema of legs,757,Congenital anomalies of the integument,756-759.99, All other congenital anomalies,1,0,0
7571,Ichthyosis congenita,691,Congenital anomalies of skin,690-697.99, Other inflammatory condition of skin,1,1,0
7572,Dermatoglyphic anomalies,691,Congenital anomalies of skin,690-697.99, Other inflammatory condition of skin,1,0,0
75732,Vascular hamartomas,217,Vascular hamartomas and non-neoplastic nevi,216-217.99,Benign neoplasm of skin,1,0,0
75733,Congenital pigmentary anomalies of skin,691,Congenital anomalies of skin,690-697.99, Other inflammatory condition of skin,1,1,0
75739,Other specified congenital anomalies of skin,691,Congenital anomalies of skin,690-697.99, Other inflammatory condition of skin,1,0,0
7575,Specified congenital anomalies of nails,757,Congenital anomalies of the integument,756-759.99, All other congenital anomalies,1,0,0
7576,Specified congenital anomalies of breast,612,"Breast conditions, congenital or relating to hormones",610-613.99, nonmalignant breast conditions,1,1,0
7580,Down's syndrome,758,Chromosomal anomalies and genetic disorders,756-759.99, All other congenital anomalies,1,1,0
7581,Patau's syndrome,758,Chromosomal anomalies and genetic disorders,756-759.99, All other congenital anomalies,1,1,0
7582,Edwards' syndrome,758,Chromosomal anomalies and genetic disorders,756-759.99, All other congenital anomalies,1,1,0
7583,Autosomal deletion syndromes,758,Chromosomal anomalies and genetic disorders,756-759.99, All other congenital anomalies,1,1,0
75839,Other autosomal deletions,758,Chromosomal anomalies and genetic disorders,756-759.99, All other congenital anomalies,1,1,0
7585,Other conditions due to autosomal anomalies,758,Chromosomal anomalies and genetic disorders,756-759.99, All other congenital anomalies,1,1,0
7586,Gonadal dysgenesis,758,Chromosomal anomalies and genetic disorders,756-759.99, All other congenital anomalies,1,1,0
7587,Klinefelter's syndrome,758,Chromosomal anomalies and genetic disorders,756-759.99, All other congenital anomalies,1,1,0
75881,Other conditions due to sex chromosome anomalies,758,Chromosomal anomalies and genetic disorders,756-759.99, All other congenital anomalies,1,1,0
75889,Other conditions due to chromosome anomalies,758,Chromosomal anomalies and genetic disorders,756-759.99, All other congenital anomalies,1,1,0
7589,Conditions due to anomaly of unspecified chromosome,758,Chromosomal anomalies and genetic disorders,756-759.99, All other congenital anomalies,1,1,0
7590,"Anomalies of spleen, congenital",759,Other and unspecified congenital anomalies,756-759.99, All other congenital anomalies,1,0,0
7592,"Anomalies of other endocrine glands, congenital",759,Other and unspecified congenital anomalies,756-759.99, All other congenital anomalies,1,0,0
7593,Situs inversus,759,Other and unspecified congenital anomalies,756-759.99, All other congenital anomalies,1,0,0
7595,Tuberous sclerosis,759,Other and unspecified congenital anomalies,756-759.99, All other congenital anomalies,1,0,0
7596,"Other congenital hamartoses, NEC",759,Other and unspecified congenital anomalies,756-759.99, All other congenital anomalies,1,0,0
7597,"Multiple congenital anomalies, so described",759,Other and unspecified congenital anomalies,756-759.99, All other congenital anomalies,1,0,0
75981,Prader-Willi syndrome,758,Chromosomal anomalies and genetic disorders,756-759.99, All other congenital anomalies,1,0,0
75982,Marfan syndrome,758,Chromosomal anomalies and genetic disorders,756-759.99, All other congenital anomalies,1,0,0
75983,Fragile X syndrome,758,Chromosomal anomalies and genetic disorders,756-759.99, All other congenital anomalies,1,0,0
75989,Other specified anomalies,759,Other and unspecified congenital anomalies,756-759.99, All other congenital anomalies,1,0,0
7599,Congenital anomaly unspecified,759,Other and unspecified congenital anomalies,756-759.99, All other congenital anomalies,1,0,0
7600,Maternal hypertensive disorders affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7601,Maternal renal and urinary tract diseases affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7602,Maternal infections affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
76070,Unspecified noxious substance affecting fetus or newborn via placenta or breast milk,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
76072,Narcotics affecting fetus or newborn via placenta or breast milk,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
76075,Cocaine affecting fetus via placenta or breast milk,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
76076,Diethylstilbestrol [DES] affecting fetus or newborn via placenta or breast milk,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
76077,Anticonvulsants affecting fetus or newborn via placenta or breast milk,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
76079,Other noxious influences affecting fetus or newborn via placenta or breast milk,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7608,Other specified maternal conditions affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7610,Incompetent cervix affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7611,Premature rupture of membranes affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7612,Oligohydramnios affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7613,Polyhydramnios affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7615,Multiple pregnancy affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7617,Malpresentation before labor affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7618,Other specified maternal complications of pregnancy affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7620,Placenta previa affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7621,Other forms of placental separation and hemorrhage affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7622,Other and unspecified morphological and functional abnormalities of placenta affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7623,Placental transfusion syndromes affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7624,Prolapsed cord affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7625,Other compression of umbilical cord affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7626,Other and unspecified conditions of umbilical cord affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7627,Chorioamnionitis affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7628,Other specified abnormalities of chorion and amnion affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7630,Breech delivery and extraction affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7631,"Other malpresentation, malposition, and disproportion during labor and delivery affecting fetus or newborn",658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7633,Delivery by vacuum extractor affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7634,Cesarean delivery affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7635,Maternal anesthesia and analgesia affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
7636,Precipitate delivery affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
76381,Abnormality in fetal heart rate or rhythm before the onset of labor,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
76382,Abnormality in fetal heart rate or rhythm during labor,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
76383,"Abnormality in fetal heart rate or rhythm, unspecified as to time of onset",658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
76384,Meconium passage during delivery affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
76389,Other specified complications of labor and delivery affecting fetus or newborn,658,Maternal complication of pregnancy affecting fetus or newborn,658-658.99,Maternal complication of pregnancy affecting fetus or newborn,1,0,1
76401,"Light-for-dates without mention of fetal malnutrition, less than 500 grams",637,Short gestation; low birth weight; and fetal growth retardation,634-639.99," miscarriage, early labor, hemorrhage",1,0,1
